,actual_target,new_model_prediction,new_model_probability,reference_prediction,reference_probability,new_model_correct,reference_correct,comparison_status
130035,1,0,0.45666666666666667,1,0.98,False,True,reference_only_correct
130036,1,0,0.37333333333333335,1,0.985,False,True,reference_only_correct
130037,1,1,0.5166666666666667,1,0.98,True,True,both_correct
130038,1,0,0.3933333333333333,1,0.955,False,True,reference_only_correct
130039,1,0,0.41333333333333333,1,0.99,False,True,reference_only_correct
130040,1,0,0.31333333333333335,1,0.98,False,True,reference_only_correct
130041,1,0,0.36333333333333334,1,0.985,False,True,reference_only_correct
130042,1,0,0.49,1,0.945,False,True,reference_only_correct
130043,1,0,0.38666666666666666,1,0.91,False,True,reference_only_correct
130044,1,0,0.38666666666666666,1,0.975,False,True,reference_only_correct
130045,1,0,0.45,1,0.98,False,True,reference_only_correct
130046,1,0,0.39666666666666667,1,1.0,False,True,reference_only_correct
130047,1,0,0.4533333333333333,1,0.96,False,True,reference_only_correct
130048,1,0,0.4633333333333333,1,0.84,False,True,reference_only_correct
130049,1,1,0.5166666666666667,1,0.985,True,True,both_correct
130050,1,0,0.38666666666666666,1,0.964318181818,False,True,reference_only_correct
130051,1,1,0.53,1,0.995,True,True,both_correct
130052,0,0,0.38666666666666666,0,0.275,True,True,both_correct
130053,1,0,0.32666666666666666,1,0.915,False,True,reference_only_correct
130054,1,0,0.3333333333333333,1,0.85,False,True,reference_only_correct
130055,1,1,0.5833333333333334,1,0.97,True,True,both_correct
130056,1,0,0.48,1,0.96,False,True,reference_only_correct
130057,1,0,0.33666666666666667,1,0.87,False,True,reference_only_correct
130058,0,1,0.5366666666666666,0,0.315,False,True,reference_only_correct
130065,0,0,0.3566666666666667,0,0.0,True,True,both_correct
130066,0,0,0.37666666666666665,0,0.175,True,True,both_correct
130067,0,0,0.28,0,0.235,True,True,both_correct
130068,0,0,0.36,0,0.16,True,True,both_correct
130069,0,0,0.33666666666666667,0,0.035,True,True,both_correct
130070,0,0,0.3466666666666667,0,0.16,True,True,both_correct
130071,0,0,0.3566666666666667,0,0.05,True,True,both_correct
130072,0,0,0.31666666666666665,0,0.13,True,True,both_correct
130073,0,0,0.30333333333333334,0,0.06,True,True,both_correct
130074,0,0,0.3566666666666667,0,0.04,True,True,both_correct
130088,0,0,0.2,0,0.125,True,True,both_correct
130089,0,0,0.19,0,0.055,True,True,both_correct
130090,0,0,0.14,0,0.065,True,True,both_correct
130091,0,0,0.24,0,0.04,True,True,both_correct
130092,0,0,0.21,0,0.025,True,True,both_correct
130093,0,0,0.25666666666666665,0,0.03,True,True,both_correct
130094,0,0,0.23,0,0.1,True,True,both_correct
130123,0,0,0.3466666666666667,0,0.33,True,True,both_correct
130124,1,0,0.37333333333333335,1,0.885,False,True,reference_only_correct
130125,1,0,0.46,1,0.85,False,True,reference_only_correct
130126,1,0,0.41333333333333333,1,0.875,False,True,reference_only_correct
130127,1,1,0.5033333333333333,1,0.97,True,True,both_correct
130128,1,0,0.44,1,0.995,False,True,reference_only_correct
130129,1,0,0.3566666666666667,1,0.98,False,True,reference_only_correct
130130,1,1,0.5466666666666666,1,0.96,True,True,both_correct
130131,1,1,0.5266666666666666,1,0.98,True,True,both_correct
130132,1,0,0.4866666666666667,1,0.985,False,True,reference_only_correct
130133,1,0,0.4533333333333333,1,0.99,False,True,reference_only_correct
130134,1,1,0.5266666666666666,1,1.0,True,True,both_correct
130135,1,0,0.49333333333333335,1,0.975,False,True,reference_only_correct
130136,1,0,0.33666666666666667,1,0.965,False,True,reference_only_correct
130137,1,0,0.41,1,0.98,False,True,reference_only_correct
130138,1,0,0.4533333333333333,1,0.97,False,True,reference_only_correct
130139,1,1,0.51,1,0.98,True,True,both_correct
130140,1,1,0.5333333333333333,1,0.995,True,True,both_correct
130141,1,1,0.52,1,0.975,True,True,both_correct
130142,1,0,0.37666666666666665,1,0.995,False,True,reference_only_correct
130143,1,0,0.49,1,0.96,False,True,reference_only_correct
130144,0,0,0.30333333333333334,0,0.285,True,True,both_correct
130145,0,0,0.35333333333333333,0,0.335,True,True,both_correct
130146,0,0,0.4066666666666667,0,0.325,True,True,both_correct
130147,0,0,0.38666666666666666,0,0.34,True,True,both_correct
130148,0,0,0.38666666666666666,0,0.34,True,True,both_correct
130149,0,0,0.49333333333333335,0,0.34,True,True,both_correct
130156,0,0,0.38,0,0.025,True,True,both_correct
130157,0,0,0.3,0,0.025,True,True,both_correct
130158,0,0,0.30666666666666664,0,0.13,True,True,both_correct
130159,0,0,0.15333333333333332,0,0.29,True,True,both_correct
130160,0,0,0.16,0,0.035,True,True,both_correct
130161,0,0,0.28,0,0.065,True,True,both_correct
130162,0,0,0.30666666666666664,0,0.11,True,True,both_correct
130163,0,0,0.31333333333333335,0,0.095,True,True,both_correct
130190,0,0,0.05219047619047619,0,0.01,True,True,both_correct
130191,0,0,0.039384920634920634,0,0.0,True,True,both_correct
130192,0,0,0.0033333333333333335,0,0.015,True,True,both_correct
130193,0,0,0.03,0,0.005,True,True,both_correct
130227,1,0,0.3933333333333333,1,0.975,False,True,reference_only_correct
130228,1,0,0.4709523809523809,1,0.535,False,True,reference_only_correct
130229,1,0,0.35,1,0.855,False,True,reference_only_correct
130230,1,0,0.37666666666666665,1,0.9,False,True,reference_only_correct
130231,1,0,0.35,1,0.85,False,True,reference_only_correct
130232,1,0,0.47333333333333333,1,0.98,False,True,reference_only_correct
130233,1,0,0.4987482245423421,1,0.940551847207,False,True,reference_only_correct
130234,1,0,0.32,1,0.8,False,True,reference_only_correct
130235,1,0,0.4266666666666667,1,0.895,False,True,reference_only_correct
130236,1,0,0.43666666666666665,1,0.89,False,True,reference_only_correct
130237,1,0,0.38,1,0.735,False,True,reference_only_correct
130238,1,0,0.4033333333333333,1,0.99,False,True,reference_only_correct
130239,1,0,0.31333333333333335,1,0.995,False,True,reference_only_correct
130240,1,0,0.30666666666666664,1,0.985,False,True,reference_only_correct
130241,1,0,0.36,1,0.99,False,True,reference_only_correct
130242,1,0,0.32,1,0.955,False,True,reference_only_correct
130243,1,0,0.49,1,0.91,False,True,reference_only_correct
130244,1,0,0.43,1,0.995,False,True,reference_only_correct
130245,1,0,0.33,1,0.96,False,True,reference_only_correct
130246,1,0,0.33666666666666667,1,0.99,False,True,reference_only_correct
130247,1,0,0.39666666666666667,1,0.84,False,True,reference_only_correct
130248,1,0,0.47333333333333333,1,0.98,False,True,reference_only_correct
130249,1,0,0.4987482245423421,1,0.940551847207,False,True,reference_only_correct
130250,1,1,0.56,1,1.0,True,True,both_correct
130251,1,0,0.4766666666666667,1,0.995,False,True,reference_only_correct
130252,1,0,0.48333333333333334,1,0.995,False,True,reference_only_correct
130253,1,1,0.53,1,0.995,True,True,both_correct
130254,1,1,0.51,1,0.995,True,True,both_correct
130255,1,0,0.41,1,1.0,False,True,reference_only_correct
130256,1,0,0.49333333333333335,1,0.99,False,True,reference_only_correct
130257,0,0,0.38666666666666666,1,0.96,True,False,new_model_only_correct
130258,0,0,0.4,0,0.325,True,True,both_correct
130259,0,0,0.35333333333333333,0,0.36,True,True,both_correct
130260,0,0,0.4666666666666667,0,0.39,True,True,both_correct
130261,0,0,0.39,0,0.305,True,True,both_correct
130262,0,0,0.36,0,0.24,True,True,both_correct
130298,0,0,0.02259259259259259,0,0.0,True,True,both_correct
130299,0,0,0.13583333333333333,0,0.0,True,True,both_correct
130320,0,0,0.45,0,0.285,True,True,both_correct
130321,1,0,0.4987482245423421,1,0.940551847207,False,True,reference_only_correct
130322,1,0,0.39666666666666667,1,0.845,False,True,reference_only_correct
130323,1,0,0.38,1,0.885,False,True,reference_only_correct
130324,1,0,0.37333333333333335,1,0.815,False,True,reference_only_correct
130325,1,0,0.47333333333333333,1,0.96,False,True,reference_only_correct
130326,1,0,0.31666666666666665,1,0.77,False,True,reference_only_correct
130327,1,0,0.49,1,0.97,False,True,reference_only_correct
130328,1,1,0.53,1,0.97,True,True,both_correct
130329,1,0,0.4066666666666667,1,0.975,False,True,reference_only_correct
130330,1,0,0.31,1,0.9,False,True,reference_only_correct
130331,1,0,0.33,1,0.985,False,True,reference_only_correct
130332,1,1,0.5933333333333334,1,0.995,True,True,both_correct
130333,1,0,0.38,1,0.965,False,True,reference_only_correct
130334,1,0,0.34,1,0.99,False,True,reference_only_correct
130335,1,1,0.5066666666666667,1,0.99,True,True,both_correct
130336,1,0,0.4033333333333333,1,0.995,False,True,reference_only_correct
130337,1,0,0.35333333333333333,1,0.965,False,True,reference_only_correct
130338,1,0,0.4266666666666667,1,0.945,False,True,reference_only_correct
130339,1,1,0.5233333333333333,1,0.94,True,True,both_correct
130340,1,1,0.5366666666666666,1,0.99,True,True,both_correct
130341,1,0,0.25666666666666665,1,0.935,False,True,reference_only_correct
130342,1,0,0.5,1,0.975,False,True,reference_only_correct
130343,1,1,0.52,1,1.0,True,True,both_correct
130344,1,0,0.48066666666666663,1,0.995,False,True,reference_only_correct
130345,1,0,0.49,1,0.99,False,True,reference_only_correct
130346,1,0,0.37333333333333335,1,0.965,False,True,reference_only_correct
130347,1,0,0.45666666666666667,1,0.91,False,True,reference_only_correct
130348,1,0,0.2866666666666667,1,0.945,False,True,reference_only_correct
130349,1,0,0.4,1,1.0,False,True,reference_only_correct
130350,1,0,0.49666666666666665,1,0.995,False,True,reference_only_correct
130351,0,0,0.49666666666666665,0,0.32,True,True,both_correct
130372,0,0,0.05219047619047619,0,0.01,True,True,both_correct
130373,0,0,0.01,0,0.0,True,True,both_correct
130374,0,0,0.027777777777777773,0,0.005,True,True,both_correct
130375,0,0,0.13583333333333333,0,0.0,True,True,both_correct
130376,0,0,0.01,0,0.0,True,True,both_correct
130377,0,0,0.03634920634920635,0,0.01,True,True,both_correct
130378,0,0,0.0033333333333333335,0,0.01,True,True,both_correct
130379,0,0,0.01,0,0.005,True,True,both_correct
130380,0,0,0.13583333333333333,0,0.0,True,True,both_correct
130381,0,0,0.039384920634920634,0,0.0,True,True,both_correct
130382,0,0,0.035,0,0.02,True,True,both_correct
130383,0,0,0.01,0,0.01,True,True,both_correct
130384,0,0,0.13583333333333333,0,0.0,True,True,both_correct
130385,0,0,0.01,0,0.005,True,True,both_correct
130386,0,0,0.013333333333333334,0,0.005,True,True,both_correct
130538,0,0,0.017162698412698414,0,0.0,True,True,both_correct
130539,0,0,0.010833333333333334,0,0.005,True,True,both_correct
130540,0,0,0.016666666666666666,0,0.005,True,True,both_correct
130612,0,0,0.02666666666666667,0,0.015,True,True,both_correct
130613,0,0,0.01,0,0.0,True,True,both_correct
130614,0,0,0.016666666666666666,0,0.005,True,True,both_correct
130615,0,0,0.027777777777777773,0,0.005,True,True,both_correct
130791,0,0,0.017162698412698414,0,0.0,True,True,both_correct
130792,0,0,0.01,0,0.01,True,True,both_correct
132534,0,0,0.44,1,0.76,True,False,new_model_only_correct
132535,0,0,0.38,0,0.16,True,True,both_correct
132536,0,0,0.36333333333333334,0,0.305,True,True,both_correct
132592,0,0,0.39,0,0.11,True,True,both_correct
132593,0,0,0.42,0,0.085,True,True,both_correct
132594,0,0,0.41333333333333333,0,0.18,True,True,both_correct
132667,0,0,0.48,0,0.115,True,True,both_correct
132668,0,1,0.5266666666666666,0,0.095,False,True,reference_only_correct
132669,0,0,0.44333333333333336,0,0.12,True,True,both_correct
132670,0,0,0.43666666666666665,0,0.135,True,True,both_correct
132671,0,0,0.3466666666666667,0,0.14,True,True,both_correct
132672,0,0,0.41333333333333333,0,0.47,True,True,both_correct
132673,0,0,0.32666666666666666,0,0.105,True,True,both_correct
132674,0,0,0.2966666666666667,0,0.14,True,True,both_correct
132675,0,0,0.49,0,0.315,True,True,both_correct
132676,0,1,0.57,0,0.07,False,True,reference_only_correct
132677,0,0,0.41,0,0.135,True,True,both_correct
132678,0,0,0.44,0,0.18,True,True,both_correct
132679,0,0,0.30666666666666664,0,0.175,True,True,both_correct
132680,0,0,0.43333333333333335,0,0.26,True,True,both_correct
132681,0,0,0.4533333333333333,0,0.365,True,True,both_correct
132741,1,0,0.41,1,0.865,False,True,reference_only_correct
132742,1,0,0.33,1,0.78,False,True,reference_only_correct
132743,1,0,0.37333333333333335,1,0.69,False,True,reference_only_correct
132744,1,0,0.42,1,0.79,False,True,reference_only_correct
132802,0,0,0.31,0,0.2,True,True,both_correct
132803,0,0,0.42,0,0.08,True,True,both_correct
132804,1,0,0.2633333333333333,1,0.78,False,True,reference_only_correct
132805,1,0,0.35333333333333333,1,0.835,False,True,reference_only_correct
132806,1,0,0.44666666666666666,1,0.79,False,True,reference_only_correct
132807,1,1,0.5266666666666666,1,0.88,True,True,both_correct
132808,0,0,0.42,0,0.235,True,True,both_correct
132809,0,0,0.33666666666666667,0,0.225,True,True,both_correct
132810,0,0,0.27,0,0.18,True,True,both_correct
132882,0,0,0.4866666666666667,1,0.69,True,False,new_model_only_correct
132883,0,0,0.27,0,0.23,True,True,both_correct
132955,0,0,0.33666666666666667,0,0.125,True,True,both_correct
132956,0,0,0.33666666666666667,0,0.065,True,True,both_correct
132957,0,0,0.38333333333333336,0,0.185,True,True,both_correct
132958,0,0,0.4066666666666667,0,0.405,True,True,both_correct
132959,0,0,0.39666666666666667,0,0.145,True,True,both_correct
132960,0,0,0.4,0,0.105,True,True,both_correct
132961,0,0,0.35333333333333333,0,0.08,True,True,both_correct
132962,0,0,0.37333333333333335,0,0.15,True,True,both_correct
132963,0,0,0.4266666666666667,0,0.195,True,True,both_correct
132964,1,1,0.5966666666666667,1,0.795,True,True,both_correct
132965,0,0,0.36666666666666664,0,0.25,True,True,both_correct
132966,0,1,0.5333333333333333,0,0.34,False,True,reference_only_correct
132967,0,0,0.4423333333333333,0,0.265,True,True,both_correct
133042,0,0,0.36666666666666664,1,0.65,True,False,new_model_only_correct
133043,0,0,0.3433333333333333,1,0.525,True,False,new_model_only_correct
133044,0,0,0.38333333333333336,0,0.45,True,True,both_correct
133045,0,0,0.33,0,0.145,True,True,both_correct
133046,0,0,0.42333333333333334,0,0.2,True,True,both_correct
133047,0,0,0.42,0,0.17,True,True,both_correct
133048,0,0,0.43333333333333335,0,0.045,True,True,both_correct
133049,0,0,0.3433333333333333,0,0.07,True,True,both_correct
133099,0,0,0.44333333333333336,0,0.155,True,True,both_correct
133100,0,0,0.37,0,0.18,True,True,both_correct
133101,0,1,0.59,0,0.165,False,True,reference_only_correct
133102,0,0,0.38666666666666666,0,0.16,True,True,both_correct
133196,0,1,0.52,0,0.085,False,True,reference_only_correct
133197,0,0,0.4866666666666667,0,0.155,True,True,both_correct
133198,0,0,0.23333333333333334,0,0.05,True,True,both_correct
133199,0,0,0.31333333333333335,0,0.27,True,True,both_correct
133200,0,0,0.45,0,0.155,True,True,both_correct
133201,0,0,0.34,0,0.205,True,True,both_correct
133202,0,0,0.30666666666666664,0,0.22,True,True,both_correct
133203,0,0,0.32666666666666666,0,0.145,True,True,both_correct
133204,0,0,0.30666666666666664,0,0.19,True,True,both_correct
133205,0,0,0.43,0,0.32,True,True,both_correct
133275,0,0,0.48333333333333334,0,0.17,True,True,both_correct
133276,0,0,0.4266666666666667,0,0.195,True,True,both_correct
133277,0,0,0.3233333333333333,0,0.185,True,True,both_correct
133278,0,0,0.4066666666666667,1,0.515,True,False,new_model_only_correct
133428,0,0,0.2870678210678211,0,0.04,True,True,both_correct
133429,0,0,0.43,0,0.085,True,True,both_correct
133430,1,0,0.4533333333333333,0,0.39,False,False,both_wrong
133516,0,0,0.44,0,0.135,True,True,both_correct
133517,0,0,0.43,0,0.145,True,True,both_correct
133518,0,0,0.3566666666666667,0,0.215,True,True,both_correct
133519,0,0,0.4033333333333333,0,0.185,True,True,both_correct
133520,0,0,0.43,0,0.12,True,True,both_correct
133521,0,0,0.43,0,0.145,True,True,both_correct
133522,0,0,0.2870678210678211,0,0.04,True,True,both_correct
133523,0,0,0.3933333333333333,0,0.035,True,True,both_correct
133524,0,0,0.44,0,0.5,True,True,both_correct
133525,0,0,0.38666666666666666,0,0.26,True,True,both_correct
133526,0,0,0.3,0,0.09,True,True,both_correct
133527,0,0,0.38666666666666666,0,0.165,True,True,both_correct
133528,1,0,0.29333333333333333,1,0.78,False,True,reference_only_correct
133529,1,1,0.5266666666666666,1,0.85,True,True,both_correct
133624,0,0,0.32666666666666666,0,0.07,True,True,both_correct
133625,0,0,0.34,0,0.05,True,True,both_correct
133626,0,0,0.30333333333333334,0,0.045,True,True,both_correct
133627,0,0,0.27,0,0.16,True,True,both_correct
133628,0,0,0.4866666666666667,0,0.165,True,True,both_correct
133629,0,0,0.4766666666666667,1,0.7,True,False,new_model_only_correct
133630,1,0,0.43,1,0.83,False,True,reference_only_correct
133631,1,0,0.30333333333333334,0,0.395,False,False,both_wrong
133632,1,0,0.4866666666666667,1,0.875,False,True,reference_only_correct
133633,1,0,0.4033333333333333,1,0.93,False,True,reference_only_correct
133634,1,0,0.36,1,0.895,False,True,reference_only_correct
133635,1,1,0.65,1,0.63,True,True,both_correct
133715,0,0,0.45,0,0.39,True,True,both_correct
133716,0,0,0.3566666666666667,0,0.07,True,True,both_correct
133717,0,0,0.42333333333333334,0,0.135,True,True,both_correct
133718,0,0,0.43333333333333335,0,0.415,True,True,both_correct
133719,0,0,0.4266666666666667,0,0.085,True,True,both_correct
133720,0,0,0.36333333333333334,1,0.65,True,False,new_model_only_correct
133721,0,0,0.31333333333333335,0,0.4,True,True,both_correct
133722,1,1,0.57,1,0.93,True,True,both_correct
133723,1,0,0.37666666666666665,1,0.99,False,True,reference_only_correct
133724,1,0,0.48833333333333334,1,0.81,False,True,reference_only_correct
133725,1,0,0.30333333333333334,1,0.72,False,True,reference_only_correct
133726,1,0,0.26,1,0.73,False,True,reference_only_correct
133727,1,1,0.5177777777777777,1,0.885,True,True,both_correct
133728,1,0,0.41,1,0.745,False,True,reference_only_correct
133729,1,0,0.36666666666666664,1,0.79,False,True,reference_only_correct
133730,1,0,0.43666666666666665,1,0.755,False,True,reference_only_correct
133731,1,0,0.43666666666666665,1,0.85,False,True,reference_only_correct
133732,1,0,0.28,1,0.89,False,True,reference_only_correct
133733,1,0,0.2866666666666667,1,0.85,False,True,reference_only_correct
133799,0,0,0.3433333333333333,0,0.135,True,True,both_correct
133800,0,0,0.37666666666666665,0,0.135,True,True,both_correct
133801,0,0,0.2733333333333333,0,0.375,True,True,both_correct
133802,1,0,0.43,1,0.91,False,True,reference_only_correct
133803,1,0,0.3333333333333333,1,0.86,False,True,reference_only_correct
133804,1,0,0.41,1,0.83,False,True,reference_only_correct
133805,1,0,0.49666666666666665,1,0.87,False,True,reference_only_correct
133806,1,1,0.5333333333333333,1,0.655,True,True,both_correct
133807,1,0,0.35,1,0.965,False,True,reference_only_correct
133808,1,0,0.29333333333333333,1,0.785,False,True,reference_only_correct
133809,1,0,0.35,1,0.905,False,True,reference_only_correct
133810,1,0,0.48333333333333334,1,0.845,False,True,reference_only_correct
133811,1,0,0.49,0,0.465,False,False,both_wrong
133812,1,1,0.5133333333333333,1,0.78,True,True,both_correct
133813,1,0,0.45666666666666667,1,0.875,False,True,reference_only_correct
133906,0,0,0.42,1,0.715,True,False,new_model_only_correct
133907,0,0,0.36333333333333334,0,0.285,True,True,both_correct
133908,0,0,0.41,0,0.15,True,True,both_correct
133909,0,0,0.4266666666666667,0,0.265,True,True,both_correct
133910,0,0,0.41333333333333333,0,0.19,True,True,both_correct
133911,0,0,0.32666666666666666,0,0.155,True,True,both_correct
133912,1,0,0.4066666666666667,1,0.81,False,True,reference_only_correct
133913,1,0,0.3333333333333333,1,0.74,False,True,reference_only_correct
133914,1,0,0.3466666666666667,1,0.88,False,True,reference_only_correct
133915,1,0,0.26,1,0.925,False,True,reference_only_correct
133916,1,0,0.3,1,0.845,False,True,reference_only_correct
133917,1,0,0.37666666666666665,1,0.975,False,True,reference_only_correct
133918,1,0,0.2866666666666667,1,0.81,False,True,reference_only_correct
133919,1,0,0.48,1,0.81,False,True,reference_only_correct
133920,1,0,0.36666666666666664,1,0.765,False,True,reference_only_correct
133921,1,0,0.2633333333333333,0,0.41,False,False,both_wrong
133922,1,0,0.49,1,0.94,False,True,reference_only_correct
133923,1,0,0.44,1,0.8,False,True,reference_only_correct
133924,1,0,0.36333333333333334,1,0.86,False,True,reference_only_correct
133925,1,0,0.32,1,0.75,False,True,reference_only_correct
134028,0,0,0.35333333333333333,0,0.175,True,True,both_correct
134029,0,0,0.36,0,0.045,True,True,both_correct
134030,0,0,0.2966666666666667,0,0.22,True,True,both_correct
134031,0,0,0.32666666666666666,0,0.235,True,True,both_correct
134032,0,0,0.44,0,0.245,True,True,both_correct
134033,1,0,0.2733333333333333,1,0.88,False,True,reference_only_correct
134034,1,1,0.5166666666666667,1,0.89,True,True,both_correct
134035,1,1,0.5433333333333333,1,0.86,True,True,both_correct
134036,1,0,0.33,1,0.89,False,True,reference_only_correct
134037,1,0,0.4066666666666667,1,0.695,False,True,reference_only_correct
134038,1,0,0.3514814814814815,1,0.765,False,True,reference_only_correct
134039,1,0,0.29,1,0.745,False,True,reference_only_correct
134040,1,0,0.48333333333333334,1,0.87,False,True,reference_only_correct
134041,1,0,0.31,1,0.835,False,True,reference_only_correct
134042,1,0,0.44333333333333336,1,0.91,False,True,reference_only_correct
134043,1,0,0.45666666666666667,1,0.78,False,True,reference_only_correct
134044,1,0,0.2866666666666667,1,0.78,False,True,reference_only_correct
134045,1,1,0.55,1,0.885,True,True,both_correct
134046,1,1,0.52,1,0.945,True,True,both_correct
134141,0,0,0.4066666666666667,0,0.11,True,True,both_correct
134142,0,0,0.4533333333333333,0,0.12,True,True,both_correct
134143,1,0,0.2633333333333333,0,0.345,False,False,both_wrong
134144,1,0,0.46,1,0.875,False,True,reference_only_correct
134145,1,0,0.39,1,0.76,False,True,reference_only_correct
134146,1,0,0.4633333333333333,1,0.81,False,True,reference_only_correct
134147,1,1,0.5233333333333333,1,0.875,True,True,both_correct
134148,1,0,0.35,1,0.88,False,True,reference_only_correct
134149,1,0,0.37666666666666665,0,0.33,False,False,both_wrong
134150,1,0,0.43666666666666665,1,0.835,False,True,reference_only_correct
134151,1,1,0.5666666666666667,0,0.435,True,False,new_model_only_correct
134152,1,0,0.4266666666666667,1,0.745,False,True,reference_only_correct
134153,1,0,0.4166666666666667,1,0.755,False,True,reference_only_correct
134154,1,0,0.4033333333333333,1,0.795,False,True,reference_only_correct
134155,1,0,0.46,1,0.88,False,True,reference_only_correct
134156,1,1,0.5353333333333333,1,0.95,True,True,both_correct
134157,1,0,0.41333333333333333,1,0.835,False,True,reference_only_correct
134158,1,1,0.5033333333333333,1,0.905,True,True,both_correct
134159,1,0,0.4066666666666667,1,0.74,False,True,reference_only_correct
134160,1,0,0.48333333333333334,1,0.8,False,True,reference_only_correct
134161,1,0,0.4166666666666667,1,0.6,False,True,reference_only_correct
134162,1,1,0.51,1,0.95,True,True,both_correct
134266,0,0,0.34,0,0.23,True,True,both_correct
134267,0,0,0.46,0,0.175,True,True,both_correct
134268,0,1,0.55,0,0.235,False,True,reference_only_correct
134269,0,0,0.32666666666666666,0,0.09,True,True,both_correct
134270,1,1,0.55,1,0.895,True,True,both_correct
134271,1,0,0.48333333333333334,1,0.81,False,True,reference_only_correct
134272,1,0,0.33,1,0.705,False,True,reference_only_correct
134273,1,1,0.5066666666666667,1,0.835,True,True,both_correct
134274,1,0,0.42333333333333334,0,0.165,False,False,both_wrong
134275,1,0,0.39,0,0.3,False,False,both_wrong
134276,1,1,0.51,1,0.895,True,True,both_correct
134277,1,0,0.3933333333333333,1,0.74,False,True,reference_only_correct
134278,1,0,0.41,1,0.755,False,True,reference_only_correct
134279,1,0,0.4666666666666667,1,0.74,False,True,reference_only_correct
134280,1,1,0.6166666666666667,1,0.67,True,True,both_correct
134281,1,1,0.5166666666666667,1,0.785,True,True,both_correct
134282,1,0,0.5,1,0.75,False,True,reference_only_correct
134283,1,0,0.30333333333333334,1,0.81,False,True,reference_only_correct
134284,1,0,0.3933333333333333,0,0.485,False,False,both_wrong
134371,0,0,0.42333333333333334,0,0.32,True,True,both_correct
134372,0,0,0.49666666666666665,0,0.175,True,True,both_correct
134373,0,0,0.42333333333333334,0,0.175,True,True,both_correct
134374,0,0,0.32666666666666666,0,0.14,True,True,both_correct
134375,1,0,0.48,1,0.785,False,True,reference_only_correct
134376,1,0,0.38666666666666666,1,0.84,False,True,reference_only_correct
134377,1,0,0.45,1,0.685,False,True,reference_only_correct
134378,1,0,0.49333333333333335,1,0.615,False,True,reference_only_correct
134379,1,0,0.3466666666666667,1,0.825,False,True,reference_only_correct
134380,1,0,0.4766666666666667,1,0.88,False,True,reference_only_correct
134381,1,0,0.4633333333333333,1,0.93,False,True,reference_only_correct
134382,1,0,0.3933333333333333,1,0.855,False,True,reference_only_correct
134383,1,0,0.3933333333333333,1,0.66,False,True,reference_only_correct
134384,1,0,0.44333333333333336,1,0.875,False,True,reference_only_correct
134385,1,0,0.42,1,0.91,False,True,reference_only_correct
134467,1,0,0.4716666666666667,1,0.895,False,True,reference_only_correct
134468,1,0,0.42,1,0.85,False,True,reference_only_correct
134469,1,0,0.2866666666666667,1,0.685,False,True,reference_only_correct
134470,1,0,0.4633333333333333,1,0.915,False,True,reference_only_correct
134471,1,1,0.5066666666666667,1,0.895,True,True,both_correct
134472,1,0,0.49333333333333335,1,0.785,False,True,reference_only_correct
134473,1,1,0.5633333333333334,1,0.955,True,True,both_correct
134474,1,1,0.5833333333333334,1,0.785,True,True,both_correct
134475,1,0,0.4166666666666667,1,0.915,False,True,reference_only_correct
134476,1,0,0.24666666666666667,1,0.725,False,True,reference_only_correct
134477,1,1,0.5633333333333334,1,0.965,True,True,both_correct
134478,1,1,0.5166666666666667,1,0.885,True,True,both_correct
134479,1,1,0.5333333333333333,1,0.89,True,True,both_correct
134480,1,0,0.4766666666666667,1,0.86,False,True,reference_only_correct
134540,0,0,0.43666666666666665,1,0.535,True,False,new_model_only_correct
134541,0,0,0.34,0,0.48,True,True,both_correct
134542,0,0,0.38666666666666666,0,0.335,True,True,both_correct
134543,0,0,0.28,0,0.07,True,True,both_correct
134544,0,0,0.4266666666666667,0,0.15,True,True,both_correct
134545,0,0,0.36333333333333334,0,0.11,True,True,both_correct
134546,0,0,0.43666666666666665,0,0.195,True,True,both_correct
134547,0,0,0.38333333333333336,0,0.08,True,True,both_correct
134548,0,0,0.35333333333333333,0,0.27,True,True,both_correct
134549,0,1,0.5433333333333333,0,0.17,False,True,reference_only_correct
134550,0,0,0.48333333333333334,0,0.23,True,True,both_correct
134551,0,0,0.32,0,0.245,True,True,both_correct
134552,0,0,0.43333333333333335,0,0.285,True,True,both_correct
134553,0,0,0.30666666666666664,0,0.075,True,True,both_correct
134554,0,0,0.33,0,0.025,True,True,both_correct
134555,1,0,0.4633333333333333,1,0.84,False,True,reference_only_correct
134556,1,0,0.42,1,0.78,False,True,reference_only_correct
134557,1,1,0.52,1,0.71,True,True,both_correct
134558,1,0,0.4066666666666667,1,0.73,False,True,reference_only_correct
134559,1,0,0.47333333333333333,1,0.78,False,True,reference_only_correct
134560,1,0,0.47,1,0.78,False,True,reference_only_correct
134561,1,1,0.66,1,0.605,True,True,both_correct
134562,1,0,0.4266666666666667,1,0.765,False,True,reference_only_correct
134563,1,0,0.45,1,0.845,False,True,reference_only_correct
134564,1,1,0.6,1,0.98,True,True,both_correct
134565,1,0,0.41,1,0.77,False,True,reference_only_correct
134566,1,0,0.46,1,0.85,False,True,reference_only_correct
134567,1,0,0.45,1,0.92,False,True,reference_only_correct
134568,1,0,0.37333333333333335,1,0.805,False,True,reference_only_correct
134625,0,0,0.38333333333333336,0,0.2,True,True,both_correct
134626,0,0,0.41333333333333333,0,0.29,True,True,both_correct
134627,0,0,0.38,0,0.09,True,True,both_correct
